X,Y,OBJECTID,ADDRESS,LOT_SIZE,PRMT_NR,MUP_APNO,STGLSTTITL,APTYPE,NEW,DEMO,NET_UNITS,SLEEPING_ROOMS,VALUE,TYPE_OCC,DWELTYPE,COMMENTS,APP_DATE,ISS_DATE,YEAR_ISSUED,FINAL_DATE,YEAR_FINAL,VILLNUMB,NAME,TYPE_NAME,COMP_PLAN_NAME,COMP_PLAN_TYPE,CRA_NO,CRA,NEIGHBORHOOD,C_DISTRICT,TRBL2010,TRBG2010,GEOID10,SOURCE,XCOORD,YCOORD,MAF_ID,DEVSITE_ID,RECORDNUMBER,STATUS_COLOR,LONGITUDE,LATITUDE,EXPIRE_DATE,ZONING_FULL,ZONING_PRIMARY,ZONING_REPORT,CATEGORY,CLASS,CONSTR_PRMT_PARENT,GEOID20,TRBL2020,TRBG2020,Q_ISSUED,Q_Y_ISSUED,Q_FINAL,Q_Y_FINAL,CONDO_Y_N,INSPECTION_DATE,INSPECTION_TYPE
-122.312279341,47.629416447,131,1118 15th AVE E,4646,6696229,,Permit Finaled,Construction Permit,1,0,1,0,58406,DADU,"Accessory Dwelling, Detached","Remove existing detached garage and construct detached accessory dwelling unit (DADU) with garage below to existing single family residence, per plan.",2018/10/29 00:00:00+00,2019/04/12 00:00:00+00,2019,2019/12/03 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.4000001,Miller Park,East,3,6400.2003,6400.2,530330064002003,ACC,1275766.125,233095.8906,126639,DV0087587,6696229-CN,#001a73,-122.31229395,47.62942227,2020/10/12 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330064002003,6400.2003,6400.2,2,2019_2,4,2019_4,N,2019/12/03 00:00:00+00,Building Final
-122.312783791,47.7107834820001,148,11311 15TH AVE NE,6927,6739234,,Permit Finaled,Construction Permit,1,0,1,0,24495,DADU,"Accessory Dwelling, Detached","Construct alterations to convert a detached garage into a detached accessory dwelling unit for a single-family residence, per plan.",2019/09/03 00:00:00+00,2019/10/30 00:00:00+00,2019,2019/11/05 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1000004,Northgate/Maple Leaf,North,5,1200.1000,1200.1,530330012001000,ACC,1276212.308,262772.716,36742,DV1173396,6739234-CN,#001a73,-122.31279842,47.7107893,2021/04/30 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330012021000,1202.1000,1202.1,4,2019_4,4,2019_4,N,2019/11/05 00:00:00+00,Building Final
-122.291714232,47.7116666420001,154,11350 34TH AVE NE,7741,6639010,,Permit Finaled,Construction Permit,1,0,1,0,72015,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit accessory to existing single family residence, per plan.",2018/04/24 00:00:00+00,2018/09/13 00:00:00+00,2018,2019/09/27 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,1000.1000,1000.1,530330010001000,ACC,1281404.595,262995.802,37688,DV0094173,6639010-CN,#001a73,-122.29172885,47.71167247,2020/03/13 00:00:00+00,NONE,UNKNOWN,UNKNOWN,UNKNOWN,UNK,,530330010001000,1000.1000,1000.1,3,2018_3,3,2019_3,N,2019/09/27 00:00:00+00,Building Final
-122.31349698,47.7120100820001,156,11358 14TH AVE NE,7075,6637054,,Permit Finaled,Construction Permit,1,0,1,0,101027,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit accessory to existing single family residence, per plan.",2018/03/09 00:00:00+00,2018/10/05 00:00:00+00,2018,2019/04/05 00:00:00+00,2019,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1000004,Northgate/Maple Leaf,North,5,1200.1000,1200.1,530330012001000,ACC,1276045.365,263223.432,36631,DV0094797,6637054-CN,#001a73,-122.31351161,47.7120159,2020/04/05 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330012021000,1202.1000,1202.1,4,2018_4,2,2019_2,N,2019/04/05 00:00:00+00,Building Final
-122.354458586,47.7127011910001,169,11509 PHINNEY AVE N,7558,6844991,,Permit Finaled,Construction Permit,1,0,1,0,1000,DADU,"Accessory Dwelling, Detached","Construct alterations to convert a detached accessory structure into a detached accessory dwelling unit (DADU) accessory to existing single family residence, per plan.",2021/06/29 00:00:00+00,2021/08/25 00:00:00+00,2021,2021/10/14 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,402.3014,402.3,530330004023014,ACC,1265968.141,263672.103,30954,DV1187714,6844991-CN,#001a73,-122.35447322,47.71270701,2023/02/25 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004023013,402.3013,402.3,3,2021_3,4,2021_4,N,2021/10/14 00:00:00+00,Building Final
-122.359253879,47.7155256630001,174,11742 2ND AVE NW,7794,6691321,,Permit Finaled,Construction Permit,1,0,1,0,69794,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit (DADU), per plans",2019/01/22 00:00:00+00,2019/04/11 00:00:00+00,2019,2021/12/21 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,402.3007,402.3,530330004023007,ACC,1264808.287,264725.543,30260,DV1199799,6691321-CN,#001a73,-122.35926851,47.71553148,2022/04/11 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004023006,402.3006,402.3,2,2019_2,4,2021_4,N,2021/12/21 00:00:00+00,Building Final
-122.327213292,47.6745783200001,176,118 NE 63RD ST,5907,6708758,,Permit Finaled,Construction Permit,1,0,1,0,675057,DADU,"Accessory Dwelling, Detached","Establish use as and construct single family residence with detached accessory dwelling unit (DADU), per plan.(Establish Standard Plan, 1st review done under 6708509-CN)",2019/04/23 00:00:00+00,2019/08/18 00:00:00+00,2019,2020/07/15 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3999996,Green Lake,Northwest,6,3600.3009,3600.3,530330036003009,ACC,1272404.217,249637.406,77272,DV0079994,6708758-CN,#001a73,-122.32722791,47.67458414,2021/02/18 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330036012009,3601.2009,3601.2,3,2019_3,3,2020_3,N,2020/07/15 00:00:00+00,Building Final
-122.293822129,47.714532251,179,11812 32ND AVE NE,6600,6816201,,Permit Finaled,Construction Permit,1,0,1,0,168499,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU) to existing single-family residence, per plan",2021/01/04 00:00:00+00,2021/03/31 00:00:00+00,2021,2022/06/07 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,700.2017,700.2,530330007002017,ACC,1280905.589,264050.733,33375,DV1158487,6816201-CN,#001a73,-122.29383675,47.71453808,2022/09/30 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330007004006,700.4006,700.4,1,2021_1,2,2022_2,Y,2022/06/07 00:00:00+00,Building Final
-122.305376765,47.715898092,183,12004 22ND AVE NE,8085,6725690,,Permit Finaled,Construction Permit,1,0,1,0,496614,DADU,"Accessory Dwelling, Detached","Establish use as and construct single family residence, and detached accessory dwelling unit (DADU), per plan.",2019/08/30 00:00:00+00,2019/10/22 00:00:00+00,2019,2021/09/27 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,700.3009,700.3,530330007003009,ACC,1278071.197,264603.047,32596,DV0080627,6725690-CN,#001a73,-122.30539139,47.71590392,2022/10/22 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330007002002,700.2002,700.2,4,2019_4,3,2021_3,N,2021/09/27 00:00:00+00,Building Final
-122.335271419,47.7162917420001,185,12008 BURKE AVE N,7195,6735812,,Permit Finaled,Construction Permit,1,0,1,0,50268,DADU,"Accessory Dwelling, Detached","Construct new detached accessory dwelling unit (DADU) to existing single family residence, per plan.",2019/08/01 00:00:00+00,2019/12/09 00:00:00+00,2019,2020/05/20 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,600.4001,600.4,530330006004001,ACC,1270716.315,264888.796,31130,DV1210978,6735812-CN,#001a73,-122.33528605,47.71629756,2021/06/09 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330006022009,602.2009,602.2,4,2019_4,2,2020_2,N,2020/05/20 00:00:00+00,Building Final
-122.300586007,47.6304205650001,187,1201 25TH AVE E,5995,6778457,,Permit Finaled,Construction Permit,1,0,1,0,629115,DADU,"Accessory Dwelling, Detached","Establish use as and construct a single-family residence with an attached accessory dwelling unit (AADU), and a detached accessory dwelling unit (DADU), per plans",2020/05/06 00:00:00+00,2021/01/27 00:00:00+00,2021,2021/12/03 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,6.4000001,Miller Park,East,3,6400.1004,6400.1,530330064001004,ACC,1278655.8784,233406.9029,127218,DV0022106,6778457-CN,#001a73,-122.30060061,47.63042639,2022/07/27 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330064001004,6400.1004,6400.1,1,2021_1,4,2021_4,Y,2021/12/03 00:00:00+00,Building Final
-122.311094167,47.7161557420001,195,12012 PINEHURST WAY NE,8170,6753089,,Permit Finaled,Construction Permit,1,0,1,0,495441,DADU,"Accessory Dwelling, Detached","Establish use as and construct a single-family residence with accessory dwelling unit and detached accessory dwelling unit, per plan.",2019/11/12 00:00:00+00,2020/07/02 00:00:00+00,2020,2021/03/29 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,700.3006,700.3,530330007003006,ACC,1276665.828,264723.984,32578,DV1216430,6753089-CN,#001a73,-122.31110879,47.71616157,2022/01/02 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330007001004,700.1004,700.1,3,2020_3,1,2021_1,Y,2021/03/29 00:00:00+00,Building Final
-122.368472604,47.716521486,197,12013 9TH AVE NW,7532,6644473,3030134,Permit Finaled,Construction Permit,1,0,1,0,436722,DADU,"Accessory Dwelling, Detached","Establish use as single family residence and construct single family dwelling and detached accessory dwelling unit, per plan.",2018/06/08 00:00:00+00,2019/07/20 00:00:00+00,2019,2022/02/28 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,500.3009,500.3,530330005003009,ACC,1262546.625,265133.8438,736296,DV0334617,6644473-CN,#001a73,-122.36848724,47.7165273,2022/07/20 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330005002018,500.2018,500.2,3,2019_3,1,2022_1,Y,2022/02/28 00:00:00+00,Building Final
-122.301852499,47.6374164790001,204,2011 24TH AVE E,4566,6522035,,Permit Finaled,Construction Permit,1,0,1,0,74000,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit (DADU), per plans.",2018/03/18 00:00:00+00,2018/10/02 00:00:00+00,2018,2020/01/08 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,7.0999999,Montlake/Portage Bay,Northeast,3,6200.2036,6200.2,530330062002036,ACC,1278392.347,235964.262,121901,DV0087398,6522035-CN,#001a73,-122.30186711,47.6374223,2020/04/02 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330062002030,6200.2030,6200.2,4,2018_4,1,2020_1,N,2020/01/08 00:00:00+00,Building Final
-122.359313452,47.7265592890001,223,13250 2nd AVE NW,11227,6729499,,Permit Finaled,Construction Permit,1,0,1,0,236760,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit (DADU), per plan.",2019/07/29 00:00:00+00,2019/12/10 00:00:00+00,2019,2020/10/12 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,401.2017,401.2,530330004012017,ACC,1264873.426,268749.742,26065,DV0018590,6729499-CN,#001a73,-122.35932809,47.72656511,2021/06/10 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004031018,403.1018,403.1,4,2019_4,4,2020_4,Y,2020/10/12 00:00:00+00,Building Final
-122.333834501,47.725320122,225,13304 MERIDIAN AVE N,8128,6236006,,Permit Finaled,Construction Permit,1,0,1,0,70727,DADU,"Accessory Dwelling, Detached","Construct 2nd story addition to detached garage to the North of existing single family residence and convert to detached accessory dwelling unit (DADU), per plan.",2010/04/27 00:00:00+00,2010/07/14 00:00:00+00,2010,2010/12/08 00:00:00+00,2010,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,600.1011,600.1,530330006001011,ACC,1271134.174,268174.523,27246,DV0061145,6236006-CN,#001a73,-122.33384913,47.72532594,2012/01/14 00:00:00+00,SINGLE FAMILY 7200,SF 7200,SF 7200,SF 7200,SF,,530330006021009,602.1009,602.1,3,2010_3,4,2010_4,N,2010/12/08 00:00:00+00,Building Final
-122.386544274,47.590904804,227,1335 CALIFORNIA AVE SW,4279,6805374,,Permit Finaled,Construction Permit,1,0,1,0,441050,DADU,"Accessory Dwelling, Detached","Establish use as and construct new single family residence with detached accessory dwelling unit (DADU), per plan.",2021/01/08 00:00:00+00,2021/03/17 00:00:00+00,2021,2022/02/24 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,1.4,Alki/Admiral,Southwest,1,9600.5029,9600.5,530330096005029,ACC,1257174.204,219411.775,146750,DV0041777,6805374-CN,#001a73,-122.38655889,47.59091061,2022/09/17 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330096002018,9600.2018,9600.2,1,2021_1,1,2022_1,Y,2022/02/24 00:00:00+00,Building Final
-122.340057102,47.6860463580001,231,1339 N 79TH ST,5363,6791623,,Permit Finaled,Construction Permit,1,0,1,0,296550,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit (DADU) for a single-family residence, per plan.",2020/08/19 00:00:00+00,2021/01/14 00:00:00+00,2021,2021/12/27 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.3999996,Green Lake,Northwest,6,2700.4020,2700.4,530330027004020,ACC,1269322.485,253881.439,60381,DV1115641,6791623-CN,#001a73,-122.34007173,47.68605218,2022/07/14 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330027004020,2700.4020,2700.4,1,2021_1,4,2021_4,Y,2021/12/27 00:00:00+00,Building Final
-122.36134691,47.6351657230001,239,1811 3RD AVE W,5425,6708251,,Permit Finaled,Construction Permit,1,0,1,0,56115,DADU,"Accessory Dwelling, Detached","Construct new Detached accessory dwelling unit with attached garage, per plan.",2019/05/08 00:00:00+00,2019/07/11 00:00:00+00,2019,2020/05/29 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,12.3,Queen Anne,Magnolia/Queen Anne,7,6800.2021,6800.2,530330068002021,ACC,1263711.173,235428.972,119208,DV0048452,6708251-CN,#001a73,-122.36136153,47.63517154,2021/01/11 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330068003015,6800.3015,6800.3,3,2019_3,2,2020_2,N,2020/05/29 00:00:00+00,Building Final
-122.314643684,47.694799937,249,1205 NE 91ST ST,5556,6763938,,Permit Finaled,Construction Permit,1,0,1,0,209016,DADU,"Accessory Dwelling, Detached","Construct 2-story detached accessory dwelling unit (DADU) to existing single family residence, per plan.",2020/06/04 00:00:00+00,2020/09/10 00:00:00+00,2020,2021/06/21 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1000004,Northgate/Maple Leaf,North,5,2000.3007,2000.3,530330020003007,ACC,1275642.2869,256952.3439,753690,DV1102396,6763938-CN,#001a73,-122.31465831,47.69480576,2022/03/10 00:00:00+00,SF 5000,SF 5000,SF 5000,SF 5000,SF,,530330020003007,2000.3007,2000.3,3,2020_3,2,2021_2,N,2021/06/21 00:00:00+00,Building Final
-122.359274019,47.7180056120001,267,12204 2ND AVE NW,8013,6742701,,Permit Finaled,Construction Permit,1,0,1,0,30000,DADU,"Accessory Dwelling, Detached","Construct substantial alterations to existing garage to convert into detached accessory dwelling unit, per plan.",2019/11/05 00:00:00+00,2019/12/17 00:00:00+00,2019,2020/06/25 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,402.4009,402.4,530330004024009,ACC,1264821.266,265630.066,30072,DV1173980,6742701-CN,#001a73,-122.35928865,47.71801143,2021/06/17 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004024004,402.4004,402.4,4,2019_4,2,2020_2,N,2020/06/25 00:00:00+00,Building Final
-122.339007182,47.7175264260001,268,12216 ASHWORTH AVE N,12148,6667661,,Permit Finaled,Construction Permit,1,0,1,0,100000,DADU,"Accessory Dwelling, Detached","Construct substantial alterations to convert detached garage to detached accessory dwelling unit accessory to existing single family residence, per plan.",2018/05/16 00:00:00+00,2018/10/09 00:00:00+00,2018,2021/02/26 00:00:00+00,2021,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.5,Haller Lake,Northwest,5,600.3007,600.3,530330006003007,ACC,1269805.6896,265357.0503,760920,DV1180980,6667661-CN,#001a73,-122.33902181,47.71753225,2021/10/09 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330006022005,602.2005,602.2,4,2018_4,1,2021_1,N,2021/02/26 00:00:00+00,Building Final
-122.364678358,47.7187522470001,269,12228 7TH AVE NW,5131,6828355,,Permit Finaled,Construction Permit,1,0,1,0,83692,DADU,"Accessory Dwelling, Detached","Remove existing detached garage and construct Detached Accessory Dwelling Unit (DADU) to single family residence, per plan.",2021/06/21 00:00:00+00,2021/09/14 00:00:00+00,2021,2022/05/20 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,500.2014,500.2,530330005002014,ACC,1263496.635,265928.783,29996,DV1213821,6828355-CN,#001a73,-122.36469299,47.71875807,2023/03/14 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330005002014,500.2014,500.2,3,2021_3,2,2022_2,N,2022/05/20 00:00:00+00,Building Final
-122.316405036,47.524885247,272,1226 S TRENTON ST,6000,6780544,,Permit Finaled,Construction Permit,1,0,1,0,76012,DADU,"Accessory Dwelling, Detached","Construct substantial alterations, partially to convert a portion of a detached accessory structure into a detached accessory dwelling unit, and complete work authorized by permit # 6680178-CN, per plan.",2020/06/10 00:00:00+00,2020/07/31 00:00:00+00,2020,2020/08/05 00:00:00+00,2020,128,South Park,Residential Urban Village,South Park,Residential Urban Villages,3.0999999,South Park,Greater Duwamish,1,11200.3014,11200.3,530330112003014,ACC,1274014.25,194993.22,194366,DV0032704,6780544-CN,#001a73,-122.31641962,47.52489106,2022/01/31 00:00:00+00,RSL (M),RSL (M),RSL (M),RSL,SF,,530330112003004,11200.3004,11200.3,3,2020_3,3,2020_3,N,2020/08/05 00:00:00+00,Building Final
-122.297114249,47.602392868,274,123 M L KING JR WAY,4603,6807622,,Permit Finaled,Construction Permit,1,0,1,0,147073,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit (DADU) for a single-family residence, per plan",2021/02/25 00:00:00+00,2021/06/17 00:00:00+00,2021,2022/05/03 00:00:00+00,2022,109,23rd & Union-Jackson,Residential Urban Village,23rd & Union-Jackson,Residential Urban Villages,5.3000002,Central Area/Squire Park,Central,3,8800.3015,8800.3,530330088003015,ACC,1279317.311,223168.922,145742,DV0012703,6807622-CN,#001a73,-122.29712885,47.60239869,2022/12/17 00:00:00+00,RSL (M),RSL (M),RSL (M),RSL,SF,,530330088003015,8800.3015,8800.3,2,2021_2,2,2022_2,N,2022/05/03 00:00:00+00,Building Final
-122.286644518,47.7182216090001,284,12332 38TH AVE NE,7225,6788457,,Permit Finaled,Construction Permit,1,0,1,0,438943,DADU,"Accessory Dwelling, Detached","Establish use as and construct a single-family residence and a detached accessory dwelling unit, per plan.",2020/07/17 00:00:00+00,2021/04/14 00:00:00+00,2021,2022/06/13 00:00:00+00,2022,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.3000002,Cedar Park/Meadowbrook,North,5,800.1003,800.1,530330008001003,ACC,1282697.618,265362.799,749997,DV0342340,6788457-CN,#001a73,-122.28665914,47.71822744,2022/10/14 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330008001002,800.1002,800.1,2,2021_2,2,2022_2,Y,2022/06/08 00:00:00+00,Site Final
-122.307013455,47.7205011830001,288,12530 20TH AVE NE,8311,6757811,,Permit Finaled,Construction Permit,1,0,1,0,188436,DADU,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit accessory to single family residence, per plans.",2019/12/02 00:00:00+00,2020/01/03 00:00:00+00,2020,2020/07/07 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,8.1999998,Olympic Hills/Victory Heights,North,5,200.2004,200.2,530330002002004,ACC,1277700.524,266289.504,28506,DV1198483,6757811-CN,#001a73,-122.30702808,47.72050701,2021/07/03 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330002022006,202.2006,202.2,1,2020_1,3,2020_3,Y,2020/07/07 00:00:00+00,Building Final
-122.359909132,47.7206185210001,290,12533 2ND AVE NW,8190,6748367,,Permit Finaled,Construction Permit,1,0,1,0,125000,DADU,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit (DADU)  for a single-family residence, per plans",2019/10/30 00:00:00+00,2019/12/16 00:00:00+00,2019,2020/07/20 00:00:00+00,2020,0,Outside Villages,Outside Villages,Outside Villages,Outside Villages,9.1000004,Broadview/Bitter Lake,Northwest,5,402.4007,402.4,530330004024007,ACC,1264683.865,266586.081,26532,DV1197089,6748367-CN,#001a73,-122.35992377,47.72062434,2021/06/16 00:00:00+00,SF 7200,SF 7200,SF 7200,SF 7200,SF,,530330004024002,402.4002,402.4,4,2019_4,3,2020_3,N,2020/07/20 00:00:00+00,Building Final
